"translation_id","translation_key","language_code","translation_value","is_active","module_code","sort_order","created_at","created_by","updated_at","updated_by"
2244,"FORM.FRMADDRESSCOCKPIT.ACTIVE_SUBSCRIPTIONS","de-CH","Aktive Abos",1,"FORM","330",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2245,"FORM.FRMADDRESSCOCKPIT.ACTIVE_SUBSCRIPTIONS","en-US","Active subscriptions",1,"FORM","330",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2246,"FORM.FRMADDRESSCOCKPIT.ACTIVE_SUBSCRIPTIONS","fr-CH","Abonnements actifs",1,"FORM","330",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2247,"FORM.FRMADDRESSCOCKPIT.LAST_ACTIVITY","de-CH","Letzte Aktivitaet",1,"FORM","331",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2248,"FORM.FRMADDRESSCOCKPIT.LAST_ACTIVITY","en-US","Last activity",1,"FORM","331",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2249,"FORM.FRMADDRESSCOCKPIT.LAST_ACTIVITY","fr-CH","Derniere activite",1,"FORM","331",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2250,"FORM.FRMADDRESSCOCKPIT.NEW_ORDER","de-CH","Neue Bestellung",1,"FORM","332",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2251,"FORM.FRMADDRESSCOCKPIT.NEW_ORDER","en-US","New order",1,"FORM","332",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2252,"FORM.FRMADDRESSCOCKPIT.NEW_ORDER","fr-CH","Nouvelle commande",1,"FORM","332",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2253,"FORM.FRMADDRESSCOCKPIT.MANAGE_ORDERS","de-CH","Bestellungen verwalten",1,"FORM","333",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2254,"FORM.FRMADDRESSCOCKPIT.MANAGE_ORDERS","en-US","Manage orders",1,"FORM","333",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2255,"FORM.FRMADDRESSCOCKPIT.MANAGE_ORDERS","fr-CH","Gerer les commandes",1,"FORM","333",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2256,"FORM.FRMADDRESSCOCKPIT.NEW_SUBSCRIPTION","de-CH","Neues Abo",1,"FORM","334",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2257,"FORM.FRMADDRESSCOCKPIT.NEW_SUBSCRIPTION","en-US","New subscription",1,"FORM","334",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2258,"FORM.FRMADDRESSCOCKPIT.NEW_SUBSCRIPTION","fr-CH","Nouvel abonnement",1,"FORM","334",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2259,"FORM.FRMADDRESSCOCKPIT.MANAGE_SUBSCRIPTIONS","de-CH","Abos verwalten",1,"FORM","335",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2260,"FORM.FRMADDRESSCOCKPIT.MANAGE_SUBSCRIPTIONS","en-US","Manage subscriptions",1,"FORM","335",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2261,"FORM.FRMADDRESSCOCKPIT.MANAGE_SUBSCRIPTIONS","fr-CH","Gerer les abonnements",1,"FORM","335",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2262,"FORM.FRMADDRESSCOCKPIT.ACCOUNT_STATEMENT","de-CH","Kontoauszug",1,"FORM","336",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2263,"FORM.FRMADDRESSCOCKPIT.ACCOUNT_STATEMENT","en-US","Account statement",1,"FORM","336",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2264,"FORM.FRMADDRESSCOCKPIT.ACCOUNT_STATEMENT","fr-CH","Releve de compte",1,"FORM","336",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2265,"FORM.FRMADDRESSCOCKPIT.CAPTURE_PAYMENT","de-CH","Zahlungseingang erfassen",1,"FORM","337",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2266,"FORM.FRMADDRESSCOCKPIT.CAPTURE_PAYMENT","en-US","Capture payment",1,"FORM","337",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2267,"FORM.FRMADDRESSCOCKPIT.CAPTURE_PAYMENT","fr-CH","Saisir un paiement",1,"FORM","337",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2268,"FORM.FRMADDRESSCOCKPIT.DUNNINGS_ACTION","de-CH","Mahnungen",1,"FORM","338",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2269,"FORM.FRMADDRESSCOCKPIT.DUNNINGS_ACTION","en-US","Dunnings",1,"FORM","338",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2270,"FORM.FRMADDRESSCOCKPIT.DUNNINGS_ACTION","fr-CH","Rappels",1,"FORM","338",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2271,"FORM.FRMADDRESSCOCKPIT.NOTES","de-CH","Notizen",1,"FORM","339",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2272,"FORM.FRMADDRESSCOCKPIT.NOTES","en-US","Notes",1,"FORM","339",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2273,"FORM.FRMADDRESSCOCKPIT.NOTES","fr-CH","Notes",1,"FORM","339",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2274,"FORM.FRMADDRESSCOCKPIT.EMAILS","de-CH","E-Mails",1,"FORM","340",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2275,"FORM.FRMADDRESSCOCKPIT.EMAILS","en-US","Emails",1,"FORM","340",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2276,"FORM.FRMADDRESSCOCKPIT.EMAILS","fr-CH","E-mails",1,"FORM","340",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2277,"FORM.FRMADDRESSCOCKPIT.REPORTS","de-CH","Reports",1,"FORM","341",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2278,"FORM.FRMADDRESSCOCKPIT.REPORTS","en-US","Reports",1,"FORM","341",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2279,"FORM.FRMADDRESSCOCKPIT.REPORTS","fr-CH","Rapports",1,"FORM","341",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2280,"FORM.FRMADDRESSCOCKPIT.N_A","de-CH","n/a",1,"FORM","342",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2281,"FORM.FRMADDRESSCOCKPIT.N_A","en-US","n/a",1,"FORM","342",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2282,"FORM.FRMADDRESSCOCKPIT.N_A","fr-CH","n/a",1,"FORM","342",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2283,"FORM.FRMADDRESSCOCKPIT.STATUS_ACTIVE","de-CH","Aktiv",1,"FORM","343",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2284,"FORM.FRMADDRESSCOCKPIT.STATUS_ACTIVE","en-US","Active",1,"FORM","343",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2285,"FORM.FRMADDRESSCOCKPIT.STATUS_ACTIVE","fr-CH","Actif",1,"FORM","343",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2286,"FORM.FRMADDRESSCOCKPIT.STATUS_INACTIVE","de-CH","Inaktiv",1,"FORM","344",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2287,"FORM.FRMADDRESSCOCKPIT.STATUS_INACTIVE","en-US","Inactive",1,"FORM","344",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2288,"FORM.FRMADDRESSCOCKPIT.STATUS_INACTIVE","fr-CH","Inactif",1,"FORM","344",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2289,"MSG.ADDRESS_COCKPIT_SELECT_ADDRESS_FIRST","de-CH","Bitte zuerst eine Adresse auswaehlen.",1,"MSG","345",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2290,"MSG.ADDRESS_COCKPIT_SELECT_ADDRESS_FIRST","en-US","Please select an address first.",1,"MSG","345",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2291,"MSG.ADDRESS_COCKPIT_SELECT_ADDRESS_FIRST","fr-CH","Veuillez d'abord selectionner une adresse.",1,"MSG","345",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2292,"MSG.ADDRESS_COCKPIT_ORDER_CREATE_FAILED","de-CH","Die Bestellung konnte nicht erstellt werden.",1,"MSG","346",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2293,"MSG.ADDRESS_COCKPIT_ORDER_CREATE_FAILED","en-US","The order could not be created.",1,"MSG","346",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2294,"MSG.ADDRESS_COCKPIT_ORDER_CREATE_FAILED","fr-CH","La commande n'a pas pu etre creee.",1,"MSG","346",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2295,"MSG.ADDRESS_COCKPIT_ORDER_DETAIL_MISSING","de-CH","Die Bestellung wurde erstellt, aber frmOrderDetail ist nicht verfuegbar.",1,"MSG","347",11.06.2026 12:42:49,"SYSTEM",11.06.2026 12:42:49,"SYSTEM"
2296,"MSG.ADDRESS_COCKPIT_ORDER_DETAIL_MISSING","en-US","The order was created, but frmOrderDetail is not available.",1,"MSG","347",11.06.2026 12:42:50,"SYSTEM",11.06.2026 12:42:50,"SYSTEM"
2297,"MSG.ADDRESS_COCKPIT_ORDER_DETAIL_MISSING","fr-CH","La commande a ete creee, mais frmOrderDetail n'est pas disponible.",1,"MSG","347",11.06.2026 12:42:50,"SYSTEM",11.06.2026 12:42:50,"SYSTEM"
2298,"FORM.FRMADDRESSCOCKPIT.LBLFORMTITLE","de-CH",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2299,"FORM.FRMADDRESSCOCKPIT.LBLFORMTITLE","en-US",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2300,"FORM.FRMADDRESSCOCKPIT.LBLFORMTITLE","fr-CH",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2301,"FORM.FRMADDRESSCOCKPIT.RECHTECK24","de-CH",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2302,"FORM.FRMADDRESSCOCKPIT.RECHTECK24","en-US",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2303,"FORM.FRMADDRESSCOCKPIT.RECHTECK24","fr-CH",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2304,"FORM.FRMADDRESSCOCKPIT.TXTACTIVESUBSCRIPTIONSCOUNT","de-CH",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2305,"FORM.FRMADDRESSCOCKPIT.TXTACTIVESUBSCRIPTIONSCOUNT","en-US",,1,"FORM","0",12.06.2026 12:25:55,"SYSTEM",12.06.2026 12:25:55,"SYSTEM"
2306,"FORM.FRMADDRESSCOCKPIT.TXTACTIVESUBSCRIPTIONSCOUNT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2307,"FORM.FRMADDRESSCOCKPIT.TXTADDRESSCOMPACT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2308,"FORM.FRMADDRESSCOCKPIT.TXTADDRESSCOMPACT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2309,"FORM.FRMADDRESSCOCKPIT.TXTADDRESSCOMPACT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2310,"FORM.FRMADDRESSCOCKPIT.TXTADDRESSID","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2311,"FORM.FRMADDRESSCOCKPIT.TXTADDRESSID","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2312,"FORM.FRMADDRESSCOCKPIT.TXTADDRESSID","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2313,"FORM.FRMADDRESSCOCKPIT.TXTCONTACTINFO","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2314,"FORM.FRMADDRESSCOCKPIT.TXTCONTACTINFO","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2315,"FORM.FRMADDRESSCOCKPIT.TXTCONTACTINFO","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2316,"FORM.FRMADDRESSCOCKPIT.TXTCURRENCYCODE","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2317,"FORM.FRMADDRESSCOCKPIT.TXTCURRENCYCODE","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2318,"FORM.FRMADDRESSCOCKPIT.TXTCURRENCYCODE","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2319,"FORM.FRMADDRESSCOCKPIT.TXTDISPLAYNAME","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2320,"FORM.FRMADDRESSCOCKPIT.TXTDISPLAYNAME","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2321,"FORM.FRMADDRESSCOCKPIT.TXTDISPLAYNAME","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2322,"FORM.FRMADDRESSCOCKPIT.TXTDUNNINGCOUNT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2323,"FORM.FRMADDRESSCOCKPIT.TXTDUNNINGCOUNT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2324,"FORM.FRMADDRESSCOCKPIT.TXTDUNNINGCOUNT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2325,"FORM.FRMADDRESSCOCKPIT.TXTLANGUAGECODE","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2326,"FORM.FRMADDRESSCOCKPIT.TXTLANGUAGECODE","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2327,"FORM.FRMADDRESSCOCKPIT.TXTLANGUAGECODE","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2328,"FORM.FRMADDRESSCOCKPIT.TXTLASTACTIVITYTEXT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2329,"FORM.FRMADDRESSCOCKPIT.TXTLASTACTIVITYTEXT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2330,"FORM.FRMADDRESSCOCKPIT.TXTLASTACTIVITYTEXT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2331,"FORM.FRMADDRESSCOCKPIT.TXTLOCKREASON","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2332,"FORM.FRMADDRESSCOCKPIT.TXTLOCKREASON","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2333,"FORM.FRMADDRESSCOCKPIT.TXTLOCKREASON","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2334,"FORM.FRMADDRESSCOCKPIT.TXTOPENINVOICESCOUNT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2335,"FORM.FRMADDRESSCOCKPIT.TXTOPENINVOICESCOUNT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2336,"FORM.FRMADDRESSCOCKPIT.TXTOPENINVOICESCOUNT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2337,"FORM.FRMADDRESSCOCKPIT.TXTOPENORDERSCOUNT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2338,"FORM.FRMADDRESSCOCKPIT.TXTOPENORDERSCOUNT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2339,"FORM.FRMADDRESSCOCKPIT.TXTOPENORDERSCOUNT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2340,"FORM.FRMADDRESSCOCKPIT.TXTOVERDUEITEMSCOUNT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2341,"FORM.FRMADDRESSCOCKPIT.TXTOVERDUEITEMSCOUNT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2342,"FORM.FRMADDRESSCOCKPIT.TXTOVERDUEITEMSCOUNT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2343,"FORM.FRMADDRESSCOCKPIT.TXTSALESCURRENTYEARAMOUNT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2344,"FORM.FRMADDRESSCOCKPIT.TXTSALESCURRENTYEARAMOUNT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2345,"FORM.FRMADDRESSCOCKPIT.TXTSALESCURRENTYEARAMOUNT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2346,"FORM.FRMADDRESSCOCKPIT.TXTSTATUSTEXT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2347,"FORM.FRMADDRESSCOCKPIT.TXTSTATUSTEXT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2348,"FORM.FRMADDRESSCOCKPIT.TXTSTATUSTEXT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2349,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKISDIRTY","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2350,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKISDIRTY","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2351,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKISDIRTY","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2352,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKISRELEVANT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2353,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKISRELEVANT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2354,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHKISRELEVANT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2355,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHLISVISIBLE","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2356,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHLISVISIBLE","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2357,"FORM.FRMFWTRANSLATIONTAGGENERATOR.CHLISVISIBLE","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2358,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLRELEVANT","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2359,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLRELEVANT","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2360,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLRELEVANT","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2361,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLTAGSTATUS","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2362,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLTAGSTATUS","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2363,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLTAGSTATUS","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2364,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLVISIBLE","de-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2365,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLVISIBLE","en-US",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2366,"FORM.FRMFWTRANSLATIONTAGGENERATOR.LBLVISIBLE","fr-CH",,1,"FORM","0",12.06.2026 12:25:56,"SYSTEM",12.06.2026 12:25:56,"SYSTEM"
2367,"FORM.FRMORDERDETAIL.LBLCUSTOMERADDRESSID","de-CH","Adress-ID",1,"FORM",,12.06.2026 12:26:36,"System User",12.06.2026 12:26:48,"System User"
2368,"FORM.FRMORDERDETAIL.LBLCUSTOMERADDRESSID","en-US","Address ID",1,"FORM",,12.06.2026 12:26:36,"System User",12.06.2026 12:26:48,"System User"
2369,"FORM.FRMORDERDETAIL.LBLCUSTOMERADDRESSID","fr-CH","ID d'adresse",1,"FORM",,12.06.2026 12:26:36,"System User",12.06.2026 12:26:48,"System User"
2370,"FORM.FRMORDERDETAIL.LBLCURRENCYCODE","de-CH","Währung",1,"FORM",,12.06.2026 12:26:56,"System User",12.06.2026 12:27:03,"System User"
2371,"FORM.FRMORDERDETAIL.LBLCURRENCYCODE","en-US","Currency",1,"FORM",,12.06.2026 12:26:56,"System User",12.06.2026 12:27:03,"System User"
2372,"FORM.FRMORDERDETAIL.LBLCURRENCYCODE","fr-CH","Devise",1,"FORM",,12.06.2026 12:26:56,"System User",12.06.2026 12:27:04,"System User"
2373,"FORM.FRMORDERDETAIL.LBLCUSTOMERNAME","de-CH","Kunde",1,"FORM",,12.06.2026 12:27:08,"System User",12.06.2026 12:27:18,"System User"
2374,"FORM.FRMORDERDETAIL.LBLCUSTOMERNAME","en-US","Customer",1,"FORM",,12.06.2026 12:27:08,"System User",12.06.2026 12:27:18,"System User"
2375,"FORM.FRMORDERDETAIL.LBLCUSTOMERNAME","fr-CH","Client",1,"FORM",,12.06.2026 12:27:08,"System User",12.06.2026 12:27:18,"System User"
2376,"FORM.FRMORDERDETAIL.LBLDELIVERYDATE","de-CH","Lieferdatum",1,"FORM",,12.06.2026 12:27:23,"System User",12.06.2026 12:27:33,"System User"
2377,"FORM.FRMORDERDETAIL.LBLDELIVERYDATE","en-US","Delivery Date",1,"FORM",,12.06.2026 12:27:23,"System User",12.06.2026 12:27:33,"System User"
2378,"FORM.FRMORDERDETAIL.LBLDELIVERYDATE","fr-CH","Date de livraison",1,"FORM",,12.06.2026 12:27:23,"System User",12.06.2026 12:27:33,"System User"
2379,"FORM.FRMORDERDETAIL.LBLEXTERNALREFERENCE","de-CH","Externe Referenz",1,"FORM",,12.06.2026 12:27:40,"System User",12.06.2026 12:27:48,"System User"
2380,"FORM.FRMORDERDETAIL.LBLEXTERNALREFERENCE","en-US","External Reference",1,"FORM",,12.06.2026 12:27:40,"System User",12.06.2026 12:27:49,"System User"
2381,"FORM.FRMORDERDETAIL.LBLEXTERNALREFERENCE","fr-CH","Référence externe",1,"FORM",,12.06.2026 12:27:40,"System User",12.06.2026 12:27:49,"System User"
2382,"FORM.FRMORDERDETAIL.LBLFORMTITLE","de-CH","Bestellung",1,"FORM",,12.06.2026 12:28:05,"System User",12.06.2026 12:28:14,"System User"
2383,"FORM.FRMORDERDETAIL.LBLFORMTITLE","en-US","Order",1,"FORM",,12.06.2026 12:28:05,"System User",12.06.2026 12:28:14,"System User"
2384,"FORM.FRMORDERDETAIL.LBLFORMTITLE","fr-CH","Commande",1,"FORM",,12.06.2026 12:28:05,"System User",12.06.2026 12:28:14,"System User"
2385,"FORM.FRMORDERDETAIL.LBLGROSSAMOUNT","de-CH","Brutto",1,"FORM",,12.06.2026 12:28:18,"System User",12.06.2026 12:28:26,"System User"
