"translation_key","old_language_code","new_language_code","old_text","new_text","classification","auto_cleanable"
"MSG.TRANSLATION_EDIT_DEEPL_ERROR","DE-CH","de-CH","Fehler beim Abrufen der DeepL-Vorschlaege.","Fehler beim Abrufen der DeepL-Vorschlaege.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_DEEPL_ERROR","EN-US","en-US","Error retrieving DeepL suggestions.","Error retrieving DeepL suggestions.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_DEEPL_OVERWRITE_CONFIRM","DE-CH","de-CH","Bestehende Zieltexte mit DeepL-Vorschlaegen ersetzen?","Bestehende Zieltexte mit DeepL-Vorschlaegen ersetzen?","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_DEEPL_OVERWRITE_CONFIRM","EN-US","en-US","Replace existing target texts with DeepL suggestions?","Replace existing target texts with DeepL suggestions?","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_DEEPL_SOURCE_REQUIRED","DE-CH","de-CH","Bitte zuerst einen Text in der Ausgangssprache erfassen.","Bitte zuerst einen Text in der Ausgangssprache erfassen.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_DEEPL_SOURCE_REQUIRED","EN-US","en-US","Please enter a text in the source language first.","Please enter a text in the source language first.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_LOAD_ERROR","DE-CH","de-CH","Fehler beim Laden der Uebersetzung.","Fehler beim Laden der Uebersetzung.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_LOAD_ERROR","EN-US","en-US","Error loading the translation.","Error loading the translation.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_SAVE_ERROR","DE-CH","de-CH","Fehler beim Speichern der Uebersetzung.","Fehler beim Speichern der Uebersetzung.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_EDIT_SAVE_ERROR","EN-US","en-US","Error saving the translation.","Error saving the translation.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_KEY_REQUIRED","DE-CH","de-CH","Uebersetzungsschluessel ist erforderlich.","Uebersetzungsschluessel ist erforderlich.","IDENTICAL_SELF_MATCH","True"
"MSG.TRANSLATION_KEY_REQUIRED","EN-US","en-US","Translation key is required.","Translation key is required.","IDENTICAL_SELF_MATCH","True"
"MSG_INVALID_FIELD_VALUES","DE","de-CH","Bitte korrigieren Sie die ungueltigen Feldwerte.","Bitte korrigieren Sie die ungueltigen Feldwerte.","IDENTICAL_SELF_MATCH","True"
"MSG_INVALID_FIELD_VALUES","DE-CH","de-CH","Ungültige Feldwerte","Ungültige Feldwerte","IDENTICAL_SELF_MATCH","True"
"MSG_INVALID_FIELD_VALUES","EN","en-US","Please correct invalid field values.","Please correct invalid field values.","IDENTICAL_SELF_MATCH","True"
"MSG_INVALID_FIELD_VALUES","EN-US","en-US","Invalid field values","Invalid field values","IDENTICAL_SELF_MATCH","True"
"MSG_MODULE_NOT_ACTIVE","DE","de-CH","Das erforderliche Modul ist nicht aktiv","Das erforderliche Modul ist nicht aktiv","IDENTICAL_SELF_MATCH","True"
"MSG_MODULE_NOT_ACTIVE","DE-CH","de-CH","Modul ist nicht aktiv","Modul ist nicht aktiv","IDENTICAL_SELF_MATCH","True"
"MSG_MODULE_NOT_ACTIVE","EN","en-US","The required module is not active","The required module is not active","IDENTICAL_SELF_MATCH","True"
"MSG_MODULE_NOT_ACTIVE","EN-US","en-US","Module is not active","Module is not active","IDENTICAL_SELF_MATCH","True"
"MSG_REQUIRED_FIELDS_MISSING","DE","de-CH","Bitte fuellen Sie alle Pflichtfelder aus.","Bitte fuellen Sie alle Pflichtfelder aus.","IDENTICAL_SELF_MATCH","True"
"MSG_REQUIRED_FIELDS_MISSING","DE-CH","de-CH","Benötigte Felder fehlen","Benötigte Felder fehlen","IDENTICAL_SELF_MATCH","True"
"MSG_REQUIRED_FIELDS_MISSING","EN","en-US","Please fill in all required fields.","Please fill in all required fields.","IDENTICAL_SELF_MATCH","True"
"MSG_REQUIRED_FIELDS_MISSING","EN-US","en-US","Required fields missing","Required fields missing","IDENTICAL_SELF_MATCH","True"
"MSG_ROLE_NOT_ALLOWED","DE","de-CH","Sie sind nicht berechtigt, dieses Formular zu oeffnen","Sie sind nicht berechtigt, dieses Formular zu oeffnen","IDENTICAL_SELF_MATCH","True"
"MSG_ROLE_NOT_ALLOWED","DE-CH","de-CH","Rolle nicht zulässig","Rolle nicht zulässig","IDENTICAL_SELF_MATCH","True"
"MSG_ROLE_NOT_ALLOWED","EN","en-US","You do not have permission to open this form","You do not have permission to open this form","IDENTICAL_SELF_MATCH","True"
"MSG_ROLE_NOT_ALLOWED","EN-US","en-US","Role not allowed","Role not allowed","IDENTICAL_SELF_MATCH","True"
"NAV.ADDRESS_COCKPIT","DE-CH","de-CH","Cockpit","Cockpit","IDENTICAL_SELF_MATCH","True"
"NAV.ADDRESS_COCKPIT","EN-US","en-US","Cockpit","Cockpit","IDENTICAL_SELF_MATCH","True"
"NAV.ADDRESS_LIST","DE-CH","de-CH","Adressliste","Adressliste","IDENTICAL_SELF_MATCH","True"
"NAV.ADDRESS_LIST","EN-US","en-US","Address list","Address list","IDENTICAL_SELF_MATCH","True"
"NAV.ARTICLE_GROUPS","DE-CH","de-CH","Artikelgruppen","Artikelgruppen","IDENTICAL_SELF_MATCH","True"
"NAV.ARTICLE_GROUPS","EN-US","en-US","Article groups","Article groups","IDENTICAL_SELF_MATCH","True"
"NAV.ARTICLES","DE-CH","de-CH","Artikel","Artikel","IDENTICAL_SELF_MATCH","True"
"NAV.ARTICLES","EN-US","en-US","Articles","Articles","IDENTICAL_SELF_MATCH","True"
"NAV.DOCUMENT_PREVIEW","DE-CH","de-CH","Dokumentvorschau","Dokumentvorschau","IDENTICAL_SELF_MATCH","True"
"NAV.DOCUMENT_PREVIEW","EN-US","en-US","Document preview","Document preview","IDENTICAL_SELF_MATCH","True"
"NAV.FW_NAVIGATION_ADMIN","DE-CH","de-CH","Navigation verwalten","Navigation verwalten","IDENTICAL_SELF_MATCH","True"
"NAV.FW_NAVIGATION_ADMIN","EN-US","en-US","Manage navigation","Manage navigation","IDENTICAL_SELF_MATCH","True"
"NAV.FW_TRANSLATION_AUDIT","DE-CH","de-CH","Übersetzungsprüfung","Übersetzungsprüfung","IDENTICAL_SELF_MATCH","True"
"NAV.FW_TRANSLATION_AUDIT","EN-US","en-US","Translation audit","Translation audit","IDENTICAL_SELF_MATCH","True"
"NAV.FW_TRANSLATION_TAG_GENERATOR","DE-CH","de-CH","Übersetzungs-Tags","Übersetzungs-Tags","IDENTICAL_SELF_MATCH","True"
"NAV.FW_TRANSLATION_TAG_GENERATOR","EN-US","en-US","Translation tags","Translation tags","IDENTICAL_SELF_MATCH","True"
"NAV.FW_TRANSLATIONS","DE-CH","de-CH","Uebersetzungen pflegen","Uebersetzungen pflegen","IDENTICAL_SELF_MATCH","True"
"NAV.FW_TRANSLATIONS","EN-US","en-US","Maintain translations","Maintain translations","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.ADDRESSES","DE-CH","de-CH","Adressen","Adressen","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.ADDRESSES","EN-US","en-US","Addresses","Addresses","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.DOCUMENTS","DE-CH","de-CH","Dokumente","Dokumente","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.DOCUMENTS","EN-US","en-US","Documents","Documents","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.FINANCE","DE-CH","de-CH","Finanzen","Finanzen","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.FINANCE","EN-US","en-US","Finance","Finance","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.FRAMEWORK","DE-CH","de-CH","Framework","Framework","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.FRAMEWORK","EN-US","en-US","Framework","Framework","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.ORDERS","DE-CH","de-CH","Bestellungen","Bestellungen","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.ORDERS","EN-US","en-US","Orders","Orders","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.REPORTING","DE-CH","de-CH","Auswertungen","Auswertungen","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.REPORTING","EN-US","en-US","Reports","Reports","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.SYSTEM","DE-CH","de-CH","System","System","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.SYSTEM","EN-US","en-US","System","System","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.TENANT","DE-CH","de-CH","Mandant","Mandant","IDENTICAL_SELF_MATCH","True"
"NAV.GROUP.TENANT","EN-US","en-US","Tenant","Tenant","IDENTICAL_SELF_MATCH","True"
"NAV.LOCALISATION","DE-CH","de-CH","Lokalisierung","Lokalisierung","IDENTICAL_SELF_MATCH","True"
"NAV.LOCALISATION","EN-US","en-US","Localisation","Localisation","IDENTICAL_SELF_MATCH","True"
"NAV.NEW_ADDRESS","DE-CH","de-CH","Neue Adresse","Neue Adresse","IDENTICAL_SELF_MATCH","True"
"NAV.NEW_ADDRESS","EN-US","en-US","New address","New address","IDENTICAL_SELF_MATCH","True"
"NAV.NEW_ARTICLE_GROUP","DE-CH","de-CH","Neue Artikelgruppe","Neue Artikelgruppe","IDENTICAL_SELF_MATCH","True"
"NAV.NEW_ARTICLE_GROUP","EN-US","en-US","New article group","New article group","IDENTICAL_SELF_MATCH","True"
"NAV.TAG_HELP","DE-CH","de-CH","Tag-Hilfe","Tag-Hilfe","IDENTICAL_SELF_MATCH","True"
"NAV.TAG_HELP","EN-US","en-US","Tag help","Tag help","IDENTICAL_SELF_MATCH","True"
"NAV.TAGS","DE-CH","de-CH","Framework-Tags","Framework-Tags","IDENTICAL_SELF_MATCH","True"
"NAV.TAGS","EN-US","en-US","Framework-Tags","Framework-Tags","IDENTICAL_SELF_MATCH","True"
"NAV.TRANSLATIONS","DE-CH","de-CH","Uebersetzungen","Uebersetzungen","IDENTICAL_SELF_MATCH","True"
"NAV.TRANSLATIONS","EN-US","en-US","Translations","Translations","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.APPAREL_SIZE","DE-CH","de-CH","Kleidergroesse","Kleidergroesse","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.APPAREL_SIZE","EN-US","en-US","Apparel Size","Apparel Size","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.CUSTOM_SIZE","DE-CH","de-CH","Massanfertigung","Massanfertigung","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.CUSTOM_SIZE","EN-US","en-US","Custom Size","Custom Size","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.DISCOUNT","DE-CH","de-CH","Rabatt","Rabatt","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.DISCOUNT","EN-US","en-US","Discount","Discount","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.FEE","DE-CH","de-CH","Gebuehr","Gebuehr","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.FEE","EN-US","en-US","Fee","Fee","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.PRODUCT","DE-CH","de-CH","Produkt","Produkt","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.PRODUCT","EN-US","en-US","Product","Product","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.SERVICE","DE-CH","de-CH","Dienstleistung","Dienstleistung","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.SERVICE","EN-US","en-US","Service","Service","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.SUBSCRIPTION","DE-CH","de-CH","Abonnement","Abonnement","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.SUBSCRIPTION","EN-US","en-US","Subscription","Subscription","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.WINE","DE-CH","de-CH","Wein","Wein","IDENTICAL_SELF_MATCH","True"
"REF.ARTICLE_TYPE.WINE","EN-US","en-US","Wine","Wine","IDENTICAL_SELF_MATCH","True"
"SALUTATION.COMPANY","DE-CH","de-CH","Firma","Firma","IDENTICAL_SELF_MATCH","True"
"SALUTATION.COMPANY","DE-DE","de-DE","Unternehmen","Unternehmen","IDENTICAL_SELF_MATCH","True"
"SALUTATION.COMPANY","EN-US","en-US","Company","Company","IDENTICAL_SELF_MATCH","True"
"SALUTATION.COMPANY","IT-CH","it-CH","Azienda","Azienda","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MR","DE-CH","de-CH","Herr","Herr","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MR","DE-DE","de-DE","Herr","Herr","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MR","EN-US","en-US","Mr.","Mr.","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MR","IT-CH","it-CH","Signor","Signor","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MS","DE-CH","de-CH","Frau","Frau","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MS","DE-DE","de-DE","Frau","Frau","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MS","EN-US","en-US","Ms.","Ms.","IDENTICAL_SELF_MATCH","True"
"SALUTATION.MS","IT-CH","it-CH","Signora","Signora","IDENTICAL_SELF_MATCH","True"
"SALUTATION.NEUTRAL","DE-CH","de-CH","Neutral","Neutral","IDENTICAL_SELF_MATCH","True"
"SALUTATION.NEUTRAL","DE-DE","de-DE","Neutral","Neutral","IDENTICAL_SELF_MATCH","True"
"SALUTATION.NEUTRAL","EN-US","en-US","Neutral","Neutral","IDENTICAL_SELF_MATCH","True"
"SALUTATION.NEUTRAL","IT-CH","it-CH","Neutrale","Neutrale","IDENTICAL_SELF_MATCH","True"
"STATUS.READY","DE-CH","de-CH","Bereit","Bereit","IDENTICAL_SELF_MATCH","True"
"STATUS.READY","EN-US","en-US","Ready","Ready","IDENTICAL_SELF_MATCH","True"
"UNIT.HOUR","DE-CH","de-CH","Stunde","Stunde","IDENTICAL_SELF_MATCH","True"
"UNIT.HOUR","DE-DE","de-DE","Stunde","Stunde","IDENTICAL_SELF_MATCH","True"
"UNIT.HOUR","EN-US","en-US","Hour","Hour","IDENTICAL_SELF_MATCH","True"
"UNIT.HOUR","IT-CH","it-CH","Ora","Ora","IDENTICAL_SELF_MATCH","True"
"UNIT.KG","DE-CH","de-CH","Kilogramm","Kilogramm","IDENTICAL_SELF_MATCH","True"
"UNIT.KG","DE-DE","de-DE","Kilogramm","Kilogramm","IDENTICAL_SELF_MATCH","True"
"UNIT.KG","EN-US","en-US","Kilogram","Kilogram","IDENTICAL_SELF_MATCH","True"
"UNIT.KG","IT-CH","it-CH","Chilogrammo","Chilogrammo","IDENTICAL_SELF_MATCH","True"
"UNIT.LITER","DE-CH","de-CH","Liter","Liter","IDENTICAL_SELF_MATCH","True"
"UNIT.LITER","DE-DE","de-DE","Liter","Liter","IDENTICAL_SELF_MATCH","True"
"UNIT.LITER","EN-US","en-US","Liter","Liter","IDENTICAL_SELF_MATCH","True"
"UNIT.LITER","IT-CH","it-CH","Litro","Litro","IDENTICAL_SELF_MATCH","True"
"UNIT.METER","DE-CH","de-CH","Meter","Meter","IDENTICAL_SELF_MATCH","True"
"UNIT.METER","DE-DE","de-DE","Meter","Meter","IDENTICAL_SELF_MATCH","True"
"UNIT.METER","EN-US","en-US","Meter","Meter","IDENTICAL_SELF_MATCH","True"
"UNIT.METER","IT-CH","it-CH","Metro","Metro","IDENTICAL_SELF_MATCH","True"
"UNIT.PACKAGE","DE-CH","de-CH","Paket","Paket","IDENTICAL_SELF_MATCH","True"
"UNIT.PACKAGE","DE-DE","de-DE","Paket","Paket","IDENTICAL_SELF_MATCH","True"
"UNIT.PACKAGE","EN-US","en-US","Package","Package","IDENTICAL_SELF_MATCH","True"
"UNIT.PACKAGE","IT-CH","it-CH","Pacco","Pacco","IDENTICAL_SELF_MATCH","True"
"UNIT.PCS","DE-CH","de-CH","Stk","Stk","IDENTICAL_SELF_MATCH","True"
"UNIT.PCS","DE-DE","de-DE","Stk","Stk","IDENTICAL_SELF_MATCH","True"
"UNIT.PCS","EN-US","en-US","pcs","pcs","IDENTICAL_SELF_MATCH","True"
"UNIT.PCS","IT-CH","it-CH","pz","pz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.REDUCED","DE-CH","de-CH","Reduzierter Satz","Reduzierter Satz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.REDUCED","DE-DE","de-DE","Ermaessigter Satz","Ermaessigter Satz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.REDUCED","EN-US","en-US","Reduced rate","Reduced rate","IDENTICAL_SELF_MATCH","True"
"VAT.CH.REDUCED","IT-CH","it-CH","Aliquota ridotta","Aliquota ridotta","IDENTICAL_SELF_MATCH","True"
"VAT.CH.SPECIAL","DE-CH","de-CH","Sondersatz","Sondersatz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.SPECIAL","DE-DE","de-DE","Sondersatz","Sondersatz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.SPECIAL","EN-US","en-US","Special rate","Special rate","IDENTICAL_SELF_MATCH","True"
"VAT.CH.SPECIAL","IT-CH","it-CH","Aliquota speciale","Aliquota speciale","IDENTICAL_SELF_MATCH","True"
"VAT.CH.STANDARD","DE-CH","de-CH","Normalsatz","Normalsatz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.STANDARD","DE-DE","de-DE","Standardsatz","Standardsatz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.STANDARD","EN-US","en-US","Standard rate","Standard rate","IDENTICAL_SELF_MATCH","True"
"VAT.CH.STANDARD","IT-CH","it-CH","Aliquota normale","Aliquota normale","IDENTICAL_SELF_MATCH","True"
"VAT.CH.ZERO","DE-CH","de-CH","Nullsatz","Nullsatz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.ZERO","DE-DE","de-DE","Nullsatz","Nullsatz","IDENTICAL_SELF_MATCH","True"
"VAT.CH.ZERO","EN-US","en-US","Zero rate","Zero rate","IDENTICAL_SELF_MATCH","True"
"VAT.CH.ZERO","IT-CH","it-CH","Aliquota zero","Aliquota zero","IDENTICAL_SELF_MATCH","True"
